Column1,Content ID,Type,Datetime,Category,Score,Sentiments,,,,
23653,2669dbfc-65d4-4770-a916-e6507f881131,heart,12-06-2021 01:21,science,60,positive,,,,
23654,2669dbfc-65d4-4770-a916-e6507f881131,adore,16-06-2021 22:43,science,72,positive,,,,
23655,2669dbfc-65d4-4770-a916-e6507f881131,interested,15-09-2020 22:18,science,30,positive,,,,
23656,2669dbfc-65d4-4770-a916-e6507f881131,dislike,26-06-2020 23:55,science,10,negative,,,,
23657,2669dbfc-65d4-4770-a916-e6507f881131,scared,21-10-2020 17:32,science,15,negative,,,,
23658,2669dbfc-65d4-4770-a916-e6507f881131,heart,09-01-2021 00:56,science,60,positive,,,,
23659,2669dbfc-65d4-4770-a916-e6507f881131,scared,10-10-2020 20:22,science,15,negative,,,,
23660,2669dbfc-65d4-4770-a916-e6507f881131,hate,16-06-2021 08:18,science,5,negative,,,,
23661,2669dbfc-65d4-4770-a916-e6507f881131,interested,09-06-2021 04:54,science,30,positive,,,,
23662,2669dbfc-65d4-4770-a916-e6507f881131,interested,04-01-2021 02:32,science,30,positive,,,,
23663,2669dbfc-65d4-4770-a916-e6507f881131,interested,19-02-2021 11:37,science,30,positive,,,,
23664,2669dbfc-65d4-4770-a916-e6507f881131,dislike,22-07-2020 03:37,science,10,negative,,,,
23665,2669dbfc-65d4-4770-a916-e6507f881131,super love,14-03-2021 01:53,science,75,positive,,,,
23666,2669dbfc-65d4-4770-a916-e6507f881131,adore,18-03-2021 04:12,science,72,positive,,,,
23667,2669dbfc-65d4-4770-a916-e6507f881131,worried,24-09-2020 18:01,science,12,negative,,,,
23668,2669dbfc-65d4-4770-a916-e6507f881131,interested,15-08-2020 14:30,science,30,positive,,,,
23669,2669dbfc-65d4-4770-a916-e6507f881131,heart,06-02-2021 19:42,science,60,positive,,,,
23670,2669dbfc-65d4-4770-a916-e6507f881131,peeking,16-02-2021 22:41,science,35,neutral,,,,
23671,2669dbfc-65d4-4770-a916-e6507f881131,super love,08-03-2021 22:00,science,75,positive,,,,
23672,2669dbfc-65d4-4770-a916-e6507f881131,heart,23-12-2020 11:42,science,60,positive,,,,
23673,2669dbfc-65d4-4770-a916-e6507f881131,super love,02-11-2020 03:17,science,75,positive,,,,
23674,2669dbfc-65d4-4770-a916-e6507f881131,disgust,05-10-2020 23:15,science,0,negative,,,,
23676,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,02-02-2021 15:44,studying,45,positive,,,,
23677,b529487b-160b-48cd-aacc-2741b18462c6,love,20-04-2021 21:01,studying,65,positive,,,,
23678,b529487b-160b-48cd-aacc-2741b18462c6,like,04-08-2020 22:06,studying,50,positive,,,,
23679,b529487b-160b-48cd-aacc-2741b18462c6,scared,09-03-2021 11:08,studying,15,negative,,,,
23680,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,17-08-2020 13:01,studying,45,positive,,,,
23681,b529487b-160b-48cd-aacc-2741b18462c6,peeking,02-02-2021 21:13,studying,35,neutral,,,,
23682,b529487b-160b-48cd-aacc-2741b18462c6,disgust,07-04-2021 05:51,studying,0,negative,,,,
23683,b529487b-160b-48cd-aacc-2741b18462c6,want,29-08-2020 20:23,studying,70,positive,,,,
23684,b529487b-160b-48cd-aacc-2741b18462c6,dislike,12-05-2021 15:11,studying,10,negative,,,,
23685,b529487b-160b-48cd-aacc-2741b18462c6,like,14-06-2021 13:25,studying,50,positive,,,,
23686,b529487b-160b-48cd-aacc-2741b18462c6,like,23-10-2020 15:01,studying,50,positive,,,,
23687,b529487b-160b-48cd-aacc-2741b18462c6,indifferent,12-03-2021 08:03,studying,20,neutral,,,,
23688,b529487b-160b-48cd-aacc-2741b18462c6,adore,31-05-2021 17:47,studying,72,positive,,,,
23689,b529487b-160b-48cd-aacc-2741b18462c6,worried,28-12-2020 11:32,studying,12,negative,,,,
23690,b529487b-160b-48cd-aacc-2741b18462c6,hate,06-12-2020 18:30,studying,5,negative,,,,
23691,b529487b-160b-48cd-aacc-2741b18462c6,interested,06-09-2020 06:54,studying,30,positive,,,,
23692,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,18-02-2021 00:39,studying,45,positive,,,,
23693,b529487b-160b-48cd-aacc-2741b18462c6,want,23-06-2020 11:41,studying,70,positive,,,,
23694,b529487b-160b-48cd-aacc-2741b18462c6,scared,25-10-2020 11:50,studying,15,negative,,,,
23695,b529487b-160b-48cd-aacc-2741b18462c6,heart,12-07-2020 12:44,studying,60,positive,,,,
23696,b529487b-160b-48cd-aacc-2741b18462c6,indifferent,16-07-2020 18:02,studying,20,neutral,,,,
23697,b529487b-160b-48cd-aacc-2741b18462c6,scared,27-12-2020 12:39,studying,15,negative,,,,
23698,b529487b-160b-48cd-aacc-2741b18462c6,like,01-01-2021 12:20,studying,50,positive,,,,
23699,b529487b-160b-48cd-aacc-2741b18462c6,hate,12-06-2021 20:23,studying,5,negative,,,,
23700,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,06-07-2020 16:52,studying,45,positive,,,,
23701,b529487b-160b-48cd-aacc-2741b18462c6,disgust,25-01-2021 23:38,studying,0,negative,,,,
23702,b529487b-160b-48cd-aacc-2741b18462c6,disgust,30-08-2020 03:20,studying,0,negative,,,,
23703,b529487b-160b-48cd-aacc-2741b18462c6,worried,24-09-2020 22:19,studying,12,negative,,,,
23704,b529487b-160b-48cd-aacc-2741b18462c6,peeking,27-12-2020 17:32,studying,35,neutral,,,,
23705,b529487b-160b-48cd-aacc-2741b18462c6,want,21-03-2021 18:27,studying,70,positive,,,,
23706,b529487b-160b-48cd-aacc-2741b18462c6,hate,07-08-2020 04:08,studying,5,negative,,,,
23707,b529487b-160b-48cd-aacc-2741b18462c6,disgust,21-02-2021 17:49,studying,0,negative,,,,
23708,b529487b-160b-48cd-aacc-2741b18462c6,dislike,06-10-2020 01:28,studying,10,negative,,,,
23709,b529487b-160b-48cd-aacc-2741b18462c6,cherish,18-09-2020 04:44,studying,70,positive,,,,
23710,b529487b-160b-48cd-aacc-2741b18462c6,hate,11-08-2020 05:20,studying,5,negative,,,,
23712,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,03-06-2021 18:36,dogs,72,positive,,,,
23713,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,25-12-2020 17:49,dogs,75,positive,,,,
23714,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,27-07-2020 23:03,dogs,10,negative,,,,
23715,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,07-05-2021 12:06,dogs,0,negative,,,,
23716,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,26-07-2020 11:30,dogs,50,positive,,,,
23717,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,17-01-2021 11:53,dogs,5,negative,,,,
23718,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,heart,04-07-2020 22:48,dogs,60,positive,,,,
23719,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,peeking,15-02-2021 00:40,dogs,35,neutral,,,,
23720,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,16-04-2021 21:27,dogs,72,positive,,,,
23721,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,12-02-2021 10:59,dogs,50,positive,,,,
23722,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,26-10-2020 08:21,dogs,65,positive,,,,
23723,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,18-07-2020 07:49,dogs,10,negative,,,,
23724,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,want,15-06-2021 02:14,dogs,70,positive,,,,
23725,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,intrigued,12-10-2020 18:33,dogs,45,positive,,,,
23726,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,cherish,28-11-2020 23:29,dogs,70,positive,,,,
23727,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,indifferent,18-04-2021 01:29,dogs,20,neutral,,,,
23728,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,27-04-2021 07:00,dogs,5,negative,,,,
23729,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,26-07-2020 02:53,dogs,30,positive,,,,
23730,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,20-07-2020 03:53,dogs,75,positive,,,,
23731,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,peeking,22-05-2021 23:01,dogs,35,neutral,,,,
23732,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,03-02-2021 06:55,dogs,65,positive,,,,
23733,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,26-04-2021 08:27,dogs,75,positive,,,,
23734,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,worried,06-11-2020 21:06,dogs,12,negative,,,,
23735,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,23-04-2021 14:55,dogs,50,positive,,,,
23736,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,24-12-2020 15:15,dogs,72,positive,,,,
23737,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,scared,21-07-2020 11:41,dogs,15,negative,,,,
23738,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,scared,12-04-2021 12:05,dogs,15,negative,,,,
23739,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,heart,11-04-2021 21:12,dogs,60,positive,,,,
23740,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,17-03-2021 03:53,dogs,0,negative,,,,
23741,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,25-07-2020 23:32,dogs,30,positive,,,,
23742,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,10-08-2020 02:39,dogs,50,positive,,,,
23743,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,24-06-2020 12:07,dogs,30,positive,,,,
23744,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,12-11-2020 01:34,dogs,65,positive,,,,
23745,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,26-08-2020 06:19,dogs,5,negative,,,,
23746,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,intrigued,20-12-2020 17:09,dogs,45,positive,,,,
23747,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,10-03-2021 23:33,dogs,5,negative,,,,
23748,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,10-05-2021 18:50,dogs,0,negative,,,,
23749,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,indifferent,21-11-2020 03:23,dogs,20,neutral,,,,
23750,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,30-01-2021 19:11,dogs,30,positive,,,,
23751,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,06-02-2021 13:17,dogs,65,positive,,,,
23752,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,28-03-2021 02:24,dogs,5,negative,,,,
23753,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,want,19-08-2020 10:12,dogs,70,positive,,,,
23754,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,15-04-2021 10:32,dogs,0,negative,,,,
23756,25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,03-05-2021 22:15,healthy eating,45,positive,,,,
23757,25c8f882-464d-4465-9ed2-e7f7706c1775,interested,01-09-2020 05:50,healthy eating,30,positive,,,,
23758,25c8f882-464d-4465-9ed2-e7f7706c1775,want,31-10-2020 08:53,healthy eating,70,positive,,,,
23759,25c8f882-464d-4465-9ed2-e7f7706c1775,dislike,05-03-2021 11:53,healthy eating,10,negative,,,,
23760,25c8f882-464d-4465-9ed2-e7f7706c1775,disgust,16-11-2020 01:35,healthy eating,0,negative,,,,
23761,25c8f882-464d-4465-9ed2-e7f7706c1775,hate,13-06-2021 08:58,healthy eating,5,negative,,,,
23762,25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,05-09-2020 00:56,healthy eating,45,positive,,,,
23763,25c8f882-464d-4465-9ed2-e7f7706c1775,heart,28-02-2021 07:01,healthy eating,60,positive,,,,
23764,25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,01-06-2021 12:47,healthy eating,45,positive,,,,
23765,25c8f882-464d-4465-9ed2-e7f7706c1775,dislike,16-07-2020 02:50,healthy eating,10,negative,,,,
23766,25c8f882-464d-4465-9ed2-e7f7706c1775,want,09-09-2020 23:14,healthy eating,70,positive,,,,
23767,25c8f882-464d-4465-9ed2-e7f7706c1775,heart,21-09-2020 22:40,healthy eating,60,positive,,,,
23768,25c8f882-464d-4465-9ed2-e7f7706c1775,interested,03-06-2021 14:24,healthy eating,30,positive,,,,
23769,25c8f882-464d-4465-9ed2-e7f7706c1775,scared,17-04-2021 02:41,healthy eating,15,negative,,,,
23770,25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,03-08-2020 01:46,healthy eating,45,positive,,,,
23771,25c8f882-464d-4465-9ed2-e7f7706c1775,peeking,02-09-2020 21:07,healthy eating,35,neutral,,,,
23772,25c8f882-464d-4465-9ed2-e7f7706c1775,adore,08-09-2020 00:32,healthy eating,72,positive,,,,
23774,df6e9952-4e2a-488a-bb83-3a7241f30e6f,cherish,15-07-2020 14:25,culture,70,positive,,,,
23775,df6e9952-4e2a-488a-bb83-3a7241f30e6f,want,02-05-2021 03:00,culture,70,positive,,,,
23776,df6e9952-4e2a-488a-bb83-3a7241f30e6f,disgust,03-06-2021 15:16,culture,0,negative,,,,
23777,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,07-04-2021 19:03,culture,30,positive,,,,
23778,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,29-04-2021 15:45,culture,75,positive,,,,
23779,df6e9952-4e2a-488a-bb83-3a7241f30e6f,adore,22-06-2020 01:18,culture,72,positive,,,,
23780,df6e9952-4e2a-488a-bb83-3a7241f30e6f,dislike,10-05-2021 19:51,culture,10,negative,,,,
23781,df6e9952-4e2a-488a-bb83-3a7241f30e6f,want,16-12-2020 01:15,culture,70,positive,,,,
23782,df6e9952-4e2a-488a-bb83-3a7241f30e6f,scared,22-04-2021 04:10,culture,15,negative,,,,
23783,df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,12-10-2020 03:58,culture,35,neutral,,,,
23784,df6e9952-4e2a-488a-bb83-3a7241f30e6f,heart,07-08-2020 17:31,culture,60,positive,,,,
23785,df6e9952-4e2a-488a-bb83-3a7241f30e6f,cherish,21-12-2020 19:44,culture,70,positive,,,,
23786,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,07-01-2021 19:54,culture,75,positive,,,,
23787,df6e9952-4e2a-488a-bb83-3a7241f30e6f,want,02-08-2020 13:32,culture,70,positive,,,,
23788,df6e9952-4e2a-488a-bb83-3a7241f30e6f,worried,06-12-2020 17:47,culture,12,negative,,,,
23789,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,26-01-2021 21:09,culture,45,positive,,,,
23790,df6e9952-4e2a-488a-bb83-3a7241f30e6f,like,27-07-2020 23:19,culture,50,positive,,,,
23791,df6e9952-4e2a-488a-bb83-3a7241f30e6f,indifferent,13-09-2020 14:38,culture,20,neutral,,,,
23792,df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,21-11-2020 11:56,culture,35,neutral,,,,
23793,df6e9952-4e2a-488a-bb83-3a7241f30e6f,love,10-11-2020 16:00,culture,65,positive,,,,
23794,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,28-08-2020 22:06,culture,75,positive,,,,
23795,df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,23-09-2020 11:21,culture,35,neutral,,,,
23796,df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,08-12-2020 11:28,culture,35,neutral,,,,
23797,df6e9952-4e2a-488a-bb83-3a7241f30e6f,worried,07-07-2020 19:06,culture,12,negative,,,,
23798,df6e9952-4e2a-488a-bb83-3a7241f30e6f,super love,24-12-2020 17:44,culture,75,positive,,,,
23799,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,28-01-2021 01:32,culture,30,positive,,,,
23800,df6e9952-4e2a-488a-bb83-3a7241f30e6f,dislike,15-01-2021 05:53,culture,10,negative,,,,
23801,df6e9952-4e2a-488a-bb83-3a7241f30e6f,disgust,01-08-2020 09:58,culture,0,negative,,,,
23802,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,29-01-2021 17:40,culture,30,positive,,,,
23803,df6e9952-4e2a-488a-bb83-3a7241f30e6f,peeking,10-09-2020 11:16,culture,35,neutral,,,,
23804,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,07-01-2021 02:20,culture,45,positive,,,,
23805,df6e9952-4e2a-488a-bb83-3a7241f30e6f,dislike,22-04-2021 08:29,culture,10,negative,,,,
23806,df6e9952-4e2a-488a-bb83-3a7241f30e6f,indifferent,16-09-2020 03:26,culture,20,neutral,,,,
23807,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,05-05-2021 09:45,culture,45,positive,,,,
23808,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,10-08-2020 17:42,culture,30,positive,,,,
23809,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,06-04-2021 11:35,culture,30,positive,,,,
23810,df6e9952-4e2a-488a-bb83-3a7241f30e6f,want,22-06-2020 20:07,culture,70,positive,,,,
23811,df6e9952-4e2a-488a-bb83-3a7241f30e6f,interested,06-04-2021 17:00,culture,30,positive,,,,
23812,df6e9952-4e2a-488a-bb83-3a7241f30e6f,intrigued,27-05-2021 18:54,culture,45,positive,,,,
23813,df6e9952-4e2a-488a-bb83-3a7241f30e6f,disgust,23-06-2020 10:36,culture,0,negative,,,,
23814,df6e9952-4e2a-488a-bb83-3a7241f30e6f,adore,24-11-2020 06:47,culture,72,positive,,,,
23815,df6e9952-4e2a-488a-bb83-3a7241f30e6f,worried,11-01-2021 20:54,culture,12,negative,,,,
23817,4789b064-7b3c-4339-bf15-b9e38222930c,peeking,11-11-2020 12:47,education,35,neutral,,,,
23818,4789b064-7b3c-4339-bf15-b9e38222930c,disgust,08-09-2020 16:45,education,0,negative,,,,
23819,4789b064-7b3c-4339-bf15-b9e38222930c,scared,08-03-2021 15:14,education,15,negative,,,,
23820,4789b064-7b3c-4339-bf15-b9e38222930c,dislike,12-01-2021 18:03,education,10,negative,,,,
23821,4789b064-7b3c-4339-bf15-b9e38222930c,worried,09-12-2020 07:18,education,12,negative,,,,
23822,4789b064-7b3c-4339-bf15-b9e38222930c,heart,13-07-2020 13:26,education,60,positive,,,,
23823,4789b064-7b3c-4339-bf15-b9e38222930c,adore,26-06-2020 22:33,education,72,positive,,,,
23824,4789b064-7b3c-4339-bf15-b9e38222930c,adore,15-01-2021 04:38,education,72,positive,,,,
23825,4789b064-7b3c-4339-bf15-b9e38222930c,disgust,22-07-2020 20:49,education,0,negative,,,,
23826,4789b064-7b3c-4339-bf15-b9e38222930c,want,27-12-2020 02:22,education,70,positive,,,,
23827,4789b064-7b3c-4339-bf15-b9e38222930c,like,14-07-2020 21:06,education,50,positive,,,,
23828,4789b064-7b3c-4339-bf15-b9e38222930c,love,04-06-2021 01:17,education,65,positive,,,,
23829,4789b064-7b3c-4339-bf15-b9e38222930c,scared,04-10-2020 00:55,education,15,negative,,,,
23830,4789b064-7b3c-4339-bf15-b9e38222930c,want,14-10-2020 15:58,education,70,positive,,,,
23831,4789b064-7b3c-4339-bf15-b9e38222930c,indifferent,10-07-2020 04:17,education,20,neutral,,,,
23833,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,29-03-2021 07:14,tennis,0,negative,,,,
23834,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,13-04-2021 17:40,tennis,0,negative,,,,
23835,77a3ac9f-7607-411f-a280-5431c71e3943,peeking,13-07-2020 14:19,tennis,35,neutral,,,,
23836,77a3ac9f-7607-411f-a280-5431c71e3943,scared,20-12-2020 12:33,tennis,15,negative,,,,
23837,77a3ac9f-7607-411f-a280-5431c71e3943,super love,27-12-2020 23:00,tennis,75,positive,,,,
23838,77a3ac9f-7607-411f-a280-5431c71e3943,dislike,09-12-2020 01:56,tennis,10,negative,,,,
23839,77a3ac9f-7607-411f-a280-5431c71e3943,interested,12-03-2021 04:57,tennis,30,positive,,,,
23840,77a3ac9f-7607-411f-a280-5431c71e3943,worried,17-02-2021 22:41,tennis,12,negative,,,,
23841,77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,18-12-2020 01:24,tennis,20,neutral,,,,
23842,77a3ac9f-7607-411f-a280-5431c71e3943,scared,09-05-2021 20:48,tennis,15,negative,,,,
23843,77a3ac9f-7607-411f-a280-5431c71e3943,want,15-02-2021 08:09,tennis,70,positive,,,,
23844,77a3ac9f-7607-411f-a280-5431c71e3943,interested,05-06-2021 10:12,tennis,30,positive,,,,
23845,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,29-03-2021 09:58,tennis,0,negative,,,,
23846,77a3ac9f-7607-411f-a280-5431c71e3943,cherish,29-05-2021 19:59,tennis,70,positive,,,,
23847,77a3ac9f-7607-411f-a280-5431c71e3943,love,29-06-2020 17:26,tennis,65,positive,,,,
23848,77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,29-08-2020 23:17,tennis,45,positive,,,,
23849,77a3ac9f-7607-411f-a280-5431c71e3943,like,26-01-2021 09:45,tennis,50,positive,,,,
23850,77a3ac9f-7607-411f-a280-5431c71e3943,scared,30-11-2020 08:47,tennis,15,negative,,,,
23851,77a3ac9f-7607-411f-a280-5431c71e3943,scared,16-12-2020 12:51,tennis,15,negative,,,,
23852,77a3ac9f-7607-411f-a280-5431c71e3943,adore,03-05-2021 23:23,tennis,72,positive,,,,
23853,77a3ac9f-7607-411f-a280-5431c71e3943,dislike,23-12-2020 16:19,tennis,10,negative,,,,
23854,77a3ac9f-7607-411f-a280-5431c71e3943,scared,02-06-2021 22:56,tennis,15,negative,,,,
23855,77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,13-07-2020 11:41,tennis,20,neutral,,,,
23856,77a3ac9f-7607-411f-a280-5431c71e3943,heart,17-04-2021 01:23,tennis,60,positive,,,,
23857,77a3ac9f-7607-411f-a280-5431c71e3943,worried,07-01-2021 12:18,tennis,12,negative,,,,
23858,77a3ac9f-7607-411f-a280-5431c71e3943,hate,01-04-2021 05:30,tennis,5,negative,,,,
23859,77a3ac9f-7607-411f-a280-5431c71e3943,dislike,28-04-2021 10:53,tennis,10,negative,,,,
23860,77a3ac9f-7607-411f-a280-5431c71e3943,interested,01-01-2021 22:36,tennis,30,positive,,,,
23861,77a3ac9f-7607-411f-a280-5431c71e3943,adore,02-05-2021 21:23,tennis,72,positive,,,,
23862,77a3ac9f-7607-411f-a280-5431c71e3943,worried,28-04-2021 04:58,tennis,12,negative,,,,
23863,77a3ac9f-7607-411f-a280-5431c71e3943,heart,24-11-2020 03:03,tennis,60,positive,,,,
23864,77a3ac9f-7607-411f-a280-5431c71e3943,worried,12-03-2021 05:06,tennis,12,negative,,,,
23865,77a3ac9f-7607-411f-a280-5431c71e3943,interested,12-09-2020 09:45,tennis,30,positive,,,,
23866,77a3ac9f-7607-411f-a280-5431c71e3943,want,01-02-2021 01:03,tennis,70,positive,,,,
23867,77a3ac9f-7607-411f-a280-5431c71e3943,disgust,24-01-2021 06:51,tennis,0,negative,,,,
23868,77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,27-02-2021 09:38,tennis,45,positive,,,,
23870,edea43f3-1541-4e42-8419-d1cdf749025c,super love,10-12-2020 16:25,cooking,75,positive,,,,
23871,edea43f3-1541-4e42-8419-d1cdf749025c,super love,25-09-2020 03:30,cooking,75,positive,,,,
23872,edea43f3-1541-4e42-8419-d1cdf749025c,interested,29-12-2020 23:17,cooking,30,positive,,,,
23873,edea43f3-1541-4e42-8419-d1cdf749025c,love,05-08-2020 02:01,cooking,65,positive,,,,
23874,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,17-06-2021 07:24,cooking,10,negative,,,,
23875,edea43f3-1541-4e42-8419-d1cdf749025c,like,02-11-2020 20:58,cooking,50,positive,,,,
23876,edea43f3-1541-4e42-8419-d1cdf749025c,super love,25-11-2020 00:52,cooking,75,positive,,,,
23877,edea43f3-1541-4e42-8419-d1cdf749025c,adore,22-07-2020 17:26,cooking,72,positive,,,,
23878,edea43f3-1541-4e42-8419-d1cdf749025c,worried,11-05-2021 14:18,cooking,12,negative,,,,
23879,edea43f3-1541-4e42-8419-d1cdf749025c,heart,24-06-2020 01:28,cooking,60,positive,,,,
23880,edea43f3-1541-4e42-8419-d1cdf749025c,super love,23-04-2021 10:09,cooking,75,positive,,,,
23881,edea43f3-1541-4e42-8419-d1cdf749025c,love,30-11-2020 13:24,cooking,65,positive,,,,
23882,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,09-05-2021 16:21,cooking,0,negative,,,,
23883,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,03-07-2020 19:08,cooking,10,negative,,,,
23884,edea43f3-1541-4e42-8419-d1cdf749025c,love,20-10-2020 00:35,cooking,65,positive,,,,
23885,edea43f3-1541-4e42-8419-d1cdf749025c,love,15-12-2020 01:37,cooking,65,positive,,,,
23886,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,18-06-2020 08:51,cooking,45,positive,,,,
23887,edea43f3-1541-4e42-8419-d1cdf749025c,adore,26-02-2021 14:18,cooking,72,positive,,,,
23888,edea43f3-1541-4e42-8419-d1cdf749025c,hate,04-11-2020 18:04,cooking,5,negative,,,,
23889,edea43f3-1541-4e42-8419-d1cdf749025c,love,06-01-2021 02:33,cooking,65,positive,,,,
23890,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,13-10-2020 02:13,cooking,10,negative,,,,
23891,edea43f3-1541-4e42-8419-d1cdf749025c,love,28-04-2021 10:29,cooking,65,positive,,,,
23892,edea43f3-1541-4e42-8419-d1cdf749025c,like,27-01-2021 15:42,cooking,50,positive,,,,
23893,edea43f3-1541-4e42-8419-d1cdf749025c,heart,15-09-2020 15:04,cooking,60,positive,,,,
23894,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,20-04-2021 14:05,cooking,45,positive,,,,
23895,edea43f3-1541-4e42-8419-d1cdf749025c,hate,18-03-2021 17:02,cooking,5,negative,,,,
23896,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,15-03-2021 20:12,cooking,0,negative,,,,
23897,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,04-07-2020 06:37,cooking,0,negative,,,,
